Open,High,Low,Close,Volume,Market Cap
0.796455,0.913919,0.76351,0.895711,806156,66880152
0.9077219999999999,0.917309,0.846023,0.9040959999999999,543671,67529354
0.9054690000000001,0.906113,0.876908,0.888812,372514,66410518
0.891217,0.921516,0.874957,0.9063680000000001,411848,67745801
0.906166,0.944732,0.891971,0.9289620000000001,620945,69458011
0.924948,1.03,0.9057940000000001,1.01,1145440,75392162
0.9932139999999999,1.01,0.940516,0.9933190000000001,681104,74320769
0.988713,1.01,0.9374979999999999,0.9555319999999999,443528,71517342
0.955735,0.955735,0.898576,0.9249200000000001,614335,69247998
0.928758,0.978743,0.92094,0.97614,455976,73107357
0.979765,0.984132,0.958982,0.968018,372173,72523507
0.967493,0.969057,0.9338700000000001,0.9469690000000001,441875,70970606
0.946442,0.948055,0.8959309999999999,0.900191,524195,67487356
0.893827,0.899493,0.8511059999999999,0.8635370000000001,622991,64760707
0.863273,0.903643,0.8043600000000001,0.8841829999999999,947473,66330892
0.8821,0.900051,0.8606950000000001,0.867951,403813,65135635
0.868102,0.929293,0.8621219999999999,0.915703,462464,68742122
0.9141440000000001,0.9141530000000001,0.860533,0.8786139999999999,448358,65980042
0.879951,0.8950540000000001,0.8476959999999999,0.8731190000000001,784439,65589555
0.878316,0.8867360000000001,0.8539370000000001,0.8748,652857,65738067
0.8731709999999999,0.878017,0.818924,0.82121,506307,61730775
0.818546,0.837664,0.785086,0.8121430000000001,539969,61070307
0.812082,0.859575,0.802373,0.840041,241278,63189182
0.841195,0.872821,0.8244440000000001,0.8624379999999999,232743,64895497
0.866417,0.8824360000000001,0.8331149999999999,0.8355,443608,62889050
0.8363219999999999,0.850791,0.78765,0.811264,520409,61084951
0.806024,0.8236450000000001,0.782328,0.822118,445903,61922409
0.8244540000000001,0.8244540000000001,0.7704880000000001,0.792167,624221,59687098
0.7955899999999999,0.86159,0.787291,0.8403959999999999,369589,63342630
0.839995,0.9297620000000001,0.819789,0.9297620000000001,801072,70101842
0.9311959999999999,1.05,0.9285459999999999,0.976973,1376280,73686284
0.9715379999999999,0.989394,0.9374379999999999,0.9528840000000001,273614,71894531
0.95662,1.01,0.9501780000000001,0.993022,563436,74947760
0.9905889999999999,1.03,0.98224,1.01,578618,76568082
1.02,1.02,0.9749270000000001,0.991182,320767,74858729
0.993043,0.997611,0.9118069999999999,0.940701,640765,71069938
0.938327,0.939493,0.9080809999999999,0.920127,300787,69538663
0.921524,0.925874,0.888916,0.9080719999999999,343535,68650439
0.9082399999999999,0.943185,0.8994409999999999,0.903885,472164,68356313
0.906065,0.9173899999999999,0.8911819999999999,0.9007709999999999,549113,68143246
0.8949729999999999,0.9095260000000001,0.862059,0.864202,454249,65398932
0.8617819999999999,0.88294,0.856065,0.8580770000000001,334993,64957356
0.859433,0.882818,0.8476,0.8632620000000001,354646,65371538
0.861993,0.8825559999999999,0.861993,0.8703629999999999,187114,65931377
0.870766,0.8974530000000001,0.8383139999999999,0.8546030000000001,425282,64758910
0.853166,0.8615379999999999,0.841151,0.8563649999999999,164565,64913919
0.8563559999999999,0.872394,0.832932,0.8450049999999999,235134,64074279
0.843835,0.8730540000000001,0.833232,0.8730540000000001,215742,66222901
0.874258,0.941099,0.866647,0.911958,604078,69196765
0.912098,0.9754139999999999,0.910277,0.933542,663994,70858023
0.9337120000000001,0.954822,0.931442,0.948024,206062,71980386
0.947401,0.9696370000000001,0.9365600000000001,0.937124,255504,71176658
0.9384299999999999,0.9913620000000001,0.934313,0.9719049999999999,407632,73843292
0.972045,0.9764379999999999,0.9298350000000001,0.9544799999999999,346245,72543707
0.953147,0.9705969999999999,0.946543,0.950176,219833,72240974
0.9500280000000001,0.960659,0.935708,0.95086,308791,72317149
0.955801,0.9746229999999999,0.9358299999999999,0.942005,647462,71667152
0.942752,0.991825,0.939715,0.9867889999999999,545600,75099809
0.9855010000000001,0.992345,0.9736,0.986833,226281,75128312
0.985557,1.0,0.9750989999999999,0.999231,390888,76097646
0.999216,1.07,0.999216,1.06,1011920,80874514
1.07,1.28,1.05,1.14,2898760,86951446
1.14,1.15,1.08,1.13,1005910,85775572
1.12,1.19,1.1,1.19,751961,90714399
1.18,1.32,1.14,1.21,3910550,92149709
1.22,1.31,1.17,1.22,2462630,93117298
1.22,1.33,1.21,1.33,1171150,101329330
1.33,1.54,1.32,1.43,4278930,108912542
1.42,1.46,1.31,1.37,2446740,104750746
1.36,1.62,1.35,1.53,2933220,117043472
1.53,1.59,1.49,1.55,1614960,118743869
